1,BDM,Plot_id,TubeNo,NUMBERWORKERS,NUMBERQUEENS,NUMBERMALES,NUMBERLARVAE,NUMBERCOCOONS,IDENTIFIER,GENUSID,SPECIESID,DATEIDENTIFICATION,CONFIRMEDID,SPECIESIDFINAL,COMMENTSID,BARCODELABEL,PREPARATION,SPECIFICAUTHOROFRECORD,SPECIFYEVENT,PROJECT,DIGITIZEDBY,DIGITIZEDDATE,X24,identified,COMMENTSqc,TypeOfSample,TypeOfOpen,Categorie,mixedForest,X,Y,lat,lon,FixTimeGPS,bio1_tmean_8110,bio2_dr_8110,bio1_tmean_8110_8111,bio2_dr_8110_8111,bio5_tmaxw_8110,bio6_tminc_8110,bio7_tar_8110,bio8_twetq_8110,bio9_tdryq_8110,bio10_twarmq_8110,bio11_tcoldq_8110,bio12_p_8110,bio13_pwet_8110,bio14_pdry_8110,bio15_ps_8110,bio16_pwetq_8110,bio17_pdryq_8110,bio18_pwarmq_8110,bio19_pcoldq_8110,mnt25,slope25,topo,south,gt_ch_100,LU18_46cl,LC18_27cl,propArea,region,el_mean,el_median,el_stdev,el_min,el_max,el_range,MAT_mean,MAT_median,TAR_mean,TAR_median,Tmin_mean,Tmin_median,Tmax_mean,Tmax_median,BDM_id,Date,Sample_date,SoilTemp,SoilTempAnomaly,Grass,Forb,Shrub,Bare,Litter,Moss,Plot_id_orig,SoilTempSiteMean,geometry,nPlots,el_plot,slope_plot
965,551174,150105,9991126,NA,NA,NA,NA,NA,TS,Lasius,Lasi_nige,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,crop,Autre,0,551274.8106,174446.7684,46.720736,6.802168,23.07.19 09:09,850,842,3218,66266,2315,-301,2616,1496,410,1676,178,111275,10942,6444,1566,31512,22758,31112,24232,769.8,1.819376,37,6,3,221,21,0.654901638,Low,754.1431385,757,23.1352584,692,805,113,88.89286945,90,264.4204414,265,-33.13112985,-32,231.7712708,232.5,15,20190723,23.07.2019,22.4,-0.407692308,5,0,0,0,0,0,150105,22.80769231,"c(757217.855097557, 5896611.801919)",25,772,1.359993815
890,497142,390100,9991127,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,497539.7649,142292.143,46.425398,6.106467,16.08.19 10:52,550,635,2855,59534,1781,-444,2225,265,1268,1300,-64,193100,19670,13829,1142,55336,43219,43377,50319,1447.5,10.56706,-1,2,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
784,545190,190501,9991128,10,NA,NA,NA,NA,Salata,Temnothorax,Temn_nyla,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,NA,ForetFeuillus,90,545832.5214,190534.2696,46.865041,6.729069,30.07.19 11:09,751,815,3180,64652,2159,-405,2564,397,306,1555,100,117611,11222,8359,833,31640,25847,29840,28710,648.2,11.27575,42,86,19,301,41,0.467741102,Low,629.0956123,652,71.86085861,466,752,286,97.5,97.5,262.5,262.5,-23.5,-23.5,239,239,19,20190730,30.07.2019,18.1,-0.866666667,2,2,2,3,3,1,190501,18.96666667,"c(749088.353248011, 5920067.92889052)",24,656,16.1612587
355,533182,220100,9991129,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,transect,meadow,Autre,0,533175.5024,182566.7346,46.792214,6.564227,02.08.19 10:30,925,791,3045,66924,2370,-228,2598,533,496,1755,242,98928,9278,6653,988,26380,21012,25767,24616,525.6,6.510832,-9,51,8,222,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
249,575126,30102,9991130,10,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,lawn,Autre,0,575679.5461,126503.1846,46.290746,7.123946,NA,469,835,3436,59163,1791,-639,2430,1206,-3,1206,-144,186316,19010,12961,1339,55263,40570,55263,44084,1687.4,54.36939,52,97,19,421,21,0.520297669,Alps,1629.718954,1588,198.1879005,1349,2050,701,42.22131623,37.5,269.4097201,269,-82.64046109,-87,186.1723127,181.5,3,20190715,15.07.2019,13.7,-0.126086957,3,3,0,2,0,0.1,30102,13.82608696,"c(793034.273830844, 5827066.38979079)",23,1672,50.78305435
897,497142,390100,9991132,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,497407.3478,142050.3111,46.423202,6.104798,16.08.19 10:20,547,633,2848,59471,1776,-446,2222,263,1264,1296,-67,192690,19634,13790,1150,55286,43088,43236,50201,1431,7.281914,-110,16,19,242,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
241,575126,30400,9991133,10,NA,NA,NA,NA,NA,Formica SS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,NA,ForetConifere,0,575322.3741,126381.1516,46.289635,7.119318,NA,488,852,3465,59576,1825,-633,2458,1229,16,1229,-130,185308,18924,12927,1340,54987,40364,54987,43783,1617.9,33.5223,-59,53,7,304,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
900,497142,390100,9991135,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,497410.9791,142061.8781,46.423307,6.104842,16.08.19 10:21,548,634,2850,59503,1778,-445,2223,263,1265,1297,-66,192816,19645,13801,1148,55309,43121,43273,50236,1431,7.281914,-110,16,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
454,545182,180114,9991137,NA,NA,NA,NA,NA,TS,Lasius,Lasi_nige,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,pasture,Autre,0,544967.7706,182419.0267,46.791965,6.718706,NA,980,835,3124,68252,2483,-191,2674,1763,552,1828,279,94500,9164,5566,1647,27048,18664,26902,20610,473.7,3.448108,6,10,3,301,41,0.784772105,Low,460.9502262,459,21.18043833,428,518,90,106,106,264.75,265,-15.75,-15.5,248.25,248.5,18,20190726,26.07.2019,21.6,-2.3,4,3,0,1,0,2,180114,23.9,"c(747923.182361265, 5908182.96395182)",25,479,3.038757563
847,497142,391200,9991138,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,NA,PrairieSeche,0,497183.0926,142247.5982,46.424942,6.101837,16.08.19 09:19,541,630,2843,59380,1766,-450,2216,259,1257,1289,-72,193961,19760,13877,1137,55488,43409,43606,50607,1534.1,28.29182,62,42,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
908,497142,391206,9991139,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_scab,10/27/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,PrairieSeche,0,497244.9433,142068.6071,46.423342,6.102681,NA,545,632,2847,59436,1772,-447,2219,261,1262,1294,-69,193428,19709,13839,1145,55431,43256,43431,50432,1470.9,28.87166,-190,20,19,242,21,0.424642278,Jura,1504.497002,1466,77.06062936,1398,1709,311,46.78587707,46,257.2672338,257,-70.52210702,-71.5,186.9527678,186,39,20190816,16.08.2019,13.5,-0.02,3,4,2,2,1,1,391206,13.52,"c(679348.489194348, 5848452.80091796)",25,1486,27.25668526
218,527182,230503,9991140,6,NA,1,NA,1,TS,Temnothorax,Lept_acer,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,ForetFeuillus,68,527860.2904,182348.1378,46.789692,6.494642,NA,587,747,3133,60667,1886,-498,2384,288,1306,1346,-36,159117,16188,11219,1031,44866,35887,36278,41618,1075.7,21.18431,-43,63,3,301,41,0.140990327,Jura,1216.433914,1221,78.54291609,1058,1455,397,60.1180355,58.5,257.558369,257.5,-57.64437606,-59,200.102422,198.5,23,20190722,22.07.2019,16.1,-0.215384615,3,1,2,2,2,1,230503,16.31538462,"c(722972.319075339, 5907819.02445937)",25,1090,22.76694298
311,551174,150501,9991142,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,ForetFeuillus,100,551239.2396,174698.9554,46.723003,6.801676,NA,857,845,3221,66426,2327,-297,2624,1504,417,1684,182,110924,10900,6429,1565,31407,22677,31029,24167,749.6,10.71263,20,40,3,301,41,0.118099887,Low,754.1431385,757,23.1352584,692,805,113,88.89286945,90,264.4204414,265,-33.13112985,-32,231.7712708,232.5,15,20190723,23.07.2019,,,0.1,2,4,2,4,0.1,150501,22.80769231,"c(757149.708278987, 5896991.36553045)",25,755,6.902352333
893,497142,390100,9991143,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,497430.0685,142144.1696,46.42405,6.105073,NA,550,635,2854,59533,1781,-444,2225,265,1268,1300,-64,193028,19665,13820,1145,55343,43184,43340,50296,1424.3,0.978957,-128,99,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
948,545150,120100,9991144,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,545096.0748,150548.6775,46.505263,6.724195,13.08.19 08:04,946,732,2940,65744,2346,-145,2491,1584,496,1768,284,121426,11907,7275,1594,33630,24846,33519,26639,777.1,15.26535,93,5,3,301,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
761,563126,20102,9991145,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,crop,Autre,0,563143.0339,125907.0255,46.284811,6.961295,NA,1016,872,3255,66695,2478,-202,2680,1843,596,1843,334,104423,11427,6394,1974,33680,21135,33680,22054,389.6,0.292157,-4,10,6,221,21,0.597550112,Low,378.3511943,379,9.401487125,350,417,67,111.5,111.5,275,275,-16.5,-16.5,259.5,259.5,2,20190815,15.08.2019,18,-1.29047619,2,3,0,3,0,1,20102,19.29047619,"c(774931.16989868, 5826108.66257075)",21,369,12.50690937
185,521166,280108,9991146,10,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,crop,Autre,0,521909.5515,166100.44,46.642859,6.419472,NA,812,770,3046,65069,2208,-318,2526,454,362,1623,158,130595,13072,9520,965,36487,29424,31124,32976,746.2,5.184583,-7,54,3,223,21,0.717304988,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,,,2,2,0,2,2,0,280108,21.62142857,"c(714613.301248017, 5883972.79508003)",25,740,2.883088827
228,563142,90100,9991147,10,NA,NA,NA,NA,TS,Formica,Form_rufa,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,pasture,Autre,0,563108.3322,142637.3668,46.435325,6.959516,NA,641,802,3295,61017,1978,-456,2434,1404,178,1404,16,167584,17078,10948,1384,49353,36431,49353,36936,1400.5,29.18047,214,100,21,301,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
91,575142,70601,9991148,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,ForetMixe,75,575917.1045,142858.5909,46.437898,7.126181,NA,670,1049,3680,66628,2200,-651,2851,1486,221,1486,-6,144916,14524,9847,1333,42929,31042,42929,33821,1114,18.10543,-132,63,21,222,21,0.024510195,Alps,1191.383078,1190,77.84300952,1065,1383,318,64.5,64.5,269.5,269.5,-60,-60,208.5,208.5,7,20190716,16.07.2019,13.8,-2.876,1,3,2,3,2,1,70601,16.676,"c(793284.018568232, 5850802.77190223)",25,1119,19.43960762
1218,509166,360102,9991149,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,pasture,Autre,0,509459.8001,166788.6008,46.647476,6.256726,NA,615,763,3113,62536,1948,-504,2452,300,1354,1397,-24,171830,17983,12250,1201,48964,37992,38262,46800,1109.9,2.137093,-28,83,19,242,21,0.637976023,Jura,1120.233918,1121,16.43440087,1062,1168,106,67.5,67.5,258,258,-50,-50,208,208,36,20190828,28.08.2019,17,0.008,4,2,0,1,0,2,360102,16.992,"c(696494.830151609, 5884719.18603655)",25,1121,6.060515404
899,497142,390100,9991150,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,497452.0744,142167.0075,46.424259,6.105354,16.08.19 10:35,550,635,2853,59526,1780,-444,2224,264,1267,1299,-65,193040,19665,13822,1145,55342,43191,43346,50298,1426.9,8.524981,-119,99,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
1288,57281298,401101,9991154,NA,NA,NA,NA,NA,NA,Formica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,other,pierrier,0,573551.5868,130212.4449,46.324036,7.096119,NA,421,806,3413,57657,1703,-659,2362,1139,-55,1139,-178,179989,18128,12130,1267,52648,39234,52648,43382,1957.6,46.83323,43,15,17,242,21,0.024925595,Alps,1886.062581,1878,66.29249513,1746,2027,281,27,27,267,267,-97,-97,170,170,40,20190831,31.08.2019,16,2.542857143,2,1,0,4,0,3,401101,13.45714286,"c(789936.842967386, 5832430.181343)",24,1985,36.6311264
1053,509150,330801,9991156,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,NA,Humide,0,509893.0721,149909.1457,46.495694,6.265687,NA,800,772,3086,64457,2208,-292,2500,446,348,1608,154,123942,12890,8564,1244,36127,27616,28271,31942,854.7,2.441818,-3,22,3,221,21,0.003457791,Low,909.3431373,912,24.64080325,846,965,119,80.75,80.5,261.5,261.5,-39,-39,222.75,222.5,33,20190819,19.08.2019,18.5,0.016,4,3,0,0.1,1,1,330801,18.484,"c(697492.601672852, 5860138.04141563)",25,852,7.310452461
1203,509166,360103,9991158,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,pasture,Autre,0,509321.5366,166793.7518,46.647504,6.254919,NA,615,763,3113,62522,1948,-503,2451,300,1354,1396,-24,173470,18251,12304,1238,49590,38170,38420,47461,1108,0.942288,-39,81,19,242,21,0.637976023,Jura,1120.233918,1121,16.43440087,1062,1168,106,67.5,67.5,258,258,-50,-50,208,208,36,20190828,28.08.2019,16.9,-0.092,4,2,0,2,0,2,360103,16.992,"c(696295.433674852, 5884724.85228361)",25,1114,0.860232592
1160,581150,80100,9991161,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,transect,pasture,Autre,0,581691.1163,150736.2486,46.508953,7.201008,25.08.19 08:08,539,969,3670,62128,1966,-674,2640,1306,74,1306,-101,146310,15123,9685,1608,45146,30721,45146,33855,1333,25.42782,-81,80,3,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
1068,533190,210401,9991162,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,ForetConifere,0,532937.684,190631.2882,46.864737,6.559927,NA,528,798,3286,60336,1847,-581,2428,243,61,1281,-94,159516,15063,11395,786,43322,36299,38807,39967,1369.2,7.543132,-2,27,19,303,44,0.099806389,Jura,1405.22846,1409,23.71865169,1327,1457,130,49,49,256,256,-68,-68,188,188,21,20190826,26.08.2019,13.7,-2.670833333,2,3,2,2,1,2,210401,16.37083333,"c(730246.868444962, 5920021.93716977)",25,1375,7.983762741
NA,563190,160116,9991166,6,NA,NA,NA,NA,Salata,Temnothorax,Temn_nyla,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,tree,other,Autre,0,562977.6061,190843.1455,46.868996,6.953929,NA,988,867,3178,69295,2530,-198,2728,1850,558,1850,275,96113,9669,5504,1747,28012,19606,28012,20319,440.3,0.202555,-6,0,4,221,21,0.829610056,Low,437.3816489,437,4.872778648,426,450,24,106,106,265,265,-16,-16,249,249,16,20190904,04.09.2019,15.9,-2.047619048,4,3,1,3,2,1,160116,17.94761905,"c(774094.203805, 5920721.01667265)",22,440,3.46374321
1220,509166,360900,9991167,NA,NA,NA,NA,NA,TS,Formicoxenus,Formx_niti,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formicoxenus,NA,transect,NA,lisiere,0,509813.95,166665.0016,46.646413,6.261376,NA,620,768,3117,62754,1958,-506,2464,302,1361,1404,-21,167131,17224,11982,1104,47206,37440,37740,44958,1126.1,4.754293,9,6,19,301,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
631,503142,380403,9991169,14,NA,NA,NA,NA,Salata,Temnothorax,Temn_nyla,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,NA,ForetConifere,0,503420.7198,142344.0355,46.426738,6.18296,NA,847,788,3101,65255,2282,-258,2540,481,399,1665,192,122171,12712,8311,1329,36139,27264,27387,33506,622.1,5.638218,-9,26,3,301,41,0.145395722,Low,627.154911,622,26.27536093,582,706,124,97,97,263.5,263.5,-23.5,-23.5,240,240,38,20190817,17.08.2019,16.4,-0.796,1,0.1,3,2,4,2,380403,17.196,"c(688285.399388914, 5848995.15442376)",25,627,10.63004589
1022,569118,10406,9991170,NA,NA,NA,NA,NA,NA,Camponotus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,ForetConifere,25,569107.6057,118855.8931,46.221676,7.039163,NA,733,829,3291,63079,2118,-402,2520,1517,288,1517,93,177496,17757,12828,1185,51661,39459,51661,42521,1337.3,25.53262,183,33,17,301,41,0.239017524,Alps,1494.574289,1484.5,96.46883143,1291,1725,434,56,56,271,271,-70,-70,201,201,1,20190822,22.08.2019,12.5,-0.575,0,3,0,3,0,2,10406,13.075,"c(783599.045211154, 5815953.7669381)",24,1366,23.12592506
1357,521150,320105,9991171,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_curv,10/27/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,meadow,Autre,0,521813.085,149878.0945,46.496914,6.420965,NA,1024,761,2956,67261,2477,-97,2574,633,582,1865,342,106984,10459,7555,1066,29073,23164,26785,26350,498.2,5.357029,15,96,3,221,21,0.810754415,Low,509.8735099,508,11.99395103,489,550,61,104.5,104.5,266,266,-18,-18,247.5,247.5,32,20190823,23.08.2019,19.2,0.508,3,4,0,0.1,1,0,320105,18.692,"c(714777.728883208, 5860352.06532229)",25,496,14.13378143
1326,521150,320109,9991172,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,pasture,Autre,0,521488.6617,150649.7414,46.503817,6.416608,NA,1009,762,2968,67056,2459,-109,2568,621,566,1848,330,107572,10485,7601,1058,29247,23312,26916,26545,534.2,6.021028,23,97,3,221,21,0.810754415,Low,509.8735099,508,11.99395103,489,550,61,104.5,104.5,266,266,-18,-18,247.5,247.5,32,20190823,23.08.2019,18.8,0.108,4,2,0,1,0,0,320109,18.692,"c(714294.96930596, 5861455.80977842)",25,538,3.128416538
597,503142,380501,9991173,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,NA,ForetFeuillus,100,503393.6329,142434.4623,46.427548,6.182589,17.08.19 10:11,836,785,3100,65086,2265,-267,2532,472,387,1651,183,122744,12771,8358,1327,36302,27404,27513,33665,633.2,9.335075,-7,78,3,301,41,0.487382286,Low,627.154911,622,26.27536093,582,706,124,97,97,263.5,263.5,-23.5,-23.5,240,240,38,20190817,17.08.2019,17.2,0.004,0.1,0.1,3,3,3,2,380501,17.196,"c(688248.632284868, 5849130.71942436)",25,635,13.77265644
997,569118,10101,9991176,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,pasture,Autre,0,569516.3421,118304.121,46.216731,7.044496,NA,652,809,3275,62027,2011,-458,2469,1424,201,1424,20,162688,16320,11679,1230,47752,35838,47752,38682,1531.3,23.29503,77,56,17,107,52,0.418862102,Alps,1494.574289,1484.5,96.46883143,1291,1725,434,56,56,271,271,-70,-70,201,201,1,20190822,22.08.2019,13.9,0.825,5,1,0,2,0,0,10101,13.075,"c(784191.787252277, 5815151.85654666)",24,1528,17.71349144
1175,581150,81001,9991177,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,pasture,marais,0,580945.1188,150290.1532,46.504919,7.191306,NA,565,1000,3710,63079,2021,-674,2695,1342,102,1342,-84,145540,15055,9622,1593,44822,30577,44822,33722,1242.7,9.239926,-63,100,17,241,63,0.046479955,Alps,1273.713728,1268,57.74913801,1173,1426,253,59,59,267.5,267.5,-65.5,-65.5,202.5,202.5,8,20190825,25.08.2019,18.6,2.06,4,2,1,2,0,0,81001,16.54,"c(800524.380557268, 5861637.6596152)",25,1245,10.63004589
1285,57281298,400902,9991178,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,other,lisiere,0,573516.7506,130294.1061,46.32477,7.095662,NA,421,806,3413,57641,1702,-659,2361,1138,-55,1138,-178,180198,18154,12137,1270,52724,39268,52724,43433,1992.7,20.5519,232,1,17,242,21,0.164970928,Alps,1886.062581,1878,66.29249513,1746,2027,281,27,27,267,267,-97,-97,170,170,40,20190831,31.08.2019,14.2,0.742857143,3,1,2,1,2,1,400902,13.45714286,"c(789886.676330735, 5832546.74399124)",24,1984,13.20620918
1101,533190,210100,9991179,NA,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,transect,pasture,Autre,0,533512.5987,190196.8296,46.860887,6.567531,26.08.19 11:18,514,821,3343,60427,1846,-611,2457,233,45,1267,-110,157674,14949,11285,781,42767,35879,38461,39543,1412.7,6.927154,54,87,19,242,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
435,57781263,420100,9991180,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,578080.7878,126304.7728,46.289044,7.155119,05.08.19 11:14,327,741,3246,57212,1569,-714,2283,1041,-154,1041,-268,209027,21254,14151,1381,62137,45061,62137,49806,1919.3,15.19302,-5,2,3,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.08.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
1031,569118,11301,9991182,NA,NA,NA,NA,NA,NA,Myrmica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,transport,4,569247.1986,118370.003,46.217311,7.041004,NA,688,817,3280,62528,2058,-434,2492,1465,239,1465,52,167101,16737,12008,1214,48900,36916,48900,39859,1448.4,26.54407,43,98,19,122,11,0.032955058,Alps,1494.574289,1484.5,96.46883143,1291,1725,434,56,56,271,271,-70,-70,201,201,1,20190822,22.08.2019,14.4,1.325,2,1,1,3,0,2,11301,13.075,"c(783754.137540773, 5815237.33044837)",24,1458,31.86815834
1263,515158,310101,9991187,NA,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,meadow,Autre,13,514965.8205,158853.6313,46.57682,6.330116,NA,478,644,2901,58585,1699,-523,2222,213,1190,1216,-129,167367,17885,11692,1240,48135,37196,37946,44965,1317,9.154646,48,30,19,301,41,5.43E-04,Jura,1123.067194,1135,120.3658431,828,1326,498,67.63312822,65,260.1937915,259.5,-51.38996511,-54,208.8622942,205.5,31,20190827,27.08.2019,17.5,2.048,1,3,0.1,2,2,0.1,310101,15.452,"c(704666.454114179, 5873266.90557941)",25,1325,9.529560089
NA,569198,170110,9991188,NA,NA,NA,NA,NA,NA,Tetramorium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,meadow,Autre,0,569696.0411,198569.7481,46.938847,7.041544,NA,996,788,2984,68871,2483,-157,2640,1854,565,1854,290,101001,10395,5934,1663,29444,20689,29444,21885,529.5,9.493161,24,76,8,221,21,0.663249387,Low,537.8954635,536,23.62035888,483,597,114,100.603877,101,264,264,-21.39612298,-21,242.603877,243,17,20190905,05.09.2019,19.3,1.98,4,2,3,1,2,0.1,170110,17.32,"c(783861.592131867, 5932099.87972657)",25,527,18.12486839
